dim_0
2     -2.214038
3     -3.133411
4     -3.417137
         ...   
135    1.582677
136    1.332192
137    1.274663
138    1.199429
139    0.316860
Length: 140, dtype: float64"
"0      0.851784
1     -1.486278
2     -3.904367
3     -4.941625
4     -4.282336
         ...   
135    0.969577
136    1.128715
137    1.724453
138    1.781905
139   -0.002640
Length: 140, dtype: float64"
"0      0.405063
1     -1.492167
2     -3.043682
3     -4.545770
4     -4.360636
         ...   
135    0.855745
136    0.468953
137    0.200590
138    0.976152
139    0.839630
Length: 140, dtype: float64"
"0     -2.342714
1     -3.664154
2     -3.619780
3     -3.605382
4     -3.587441
         ...   
135   -1.046921
136   -0.973641
137   -0.434157
138    0.231014
139   -0.519710
Length: 140, dtype: float64"
"0     -0.830812
1     -3.050562
2     -4.047605
3     -4.232660
4     -3.669619
         ...   
135    0.950603
136    0.939596
137    1.306431
138    1.898159
139    0.170478
Length: 140, dtype: float64"
"0      0.884161
1     -1.904508
2     -3.709385
3     -4.621956
4     -4.736729
         ...   
135    0.377258
136   -0.215559
137   -0.939642
138   -0.208467
139   -0.658300
Length: 140, dtype: float64"
"0      1.104851
1     -0.615047
2     -2.435768
3     -3.419215
4     -4.334261
         ...   
135    1.706827
136    1.338531
137    0.733911
138   -0.300585
139   -0.223606
Length: 140, dtype: float64"
"0     -0.695399
1     -2.000865
2     -2.631793
3     -3.309662
4     -3.695786
         ...   
135   -1.937140
136   -1.306007
137   -1.437150
138   -2.022201
139   -3.176833
Length: 140, dtype: float64"
"0     -1.227759
1     -3.286158
2     -4.021375
3     -4.681000
4     -4.054377
         ...   
135    0.261947
136    0.216349
137    0.536380
138    0.552845
139   -1.808355
Length: 140, dtype: float64"
"0     -1.335391
1     -3.469011
2     -3.814886
3     -4.390504
4     -4.006289
         ...   
135   -1.598254
136   -1.132319
137   -0.526385
138   -0.491859
139   -2.200485
Length: 140, dtype: float64"
"0     -0.570575
1     -3.018294
2     -4.255154
3     -4.170565
4     -3.825495
         ...   
135    0.764745
136    0.876647
137    1.284151
138    1.924787
139    0.481181
Length: 140, dtype: float64"
"0     -0.420194
1     -2.289541
2     -3.230651
3     -3.765561
4     -3.732610
         ...   
135    1.058156
136    1.028888
137    1.191011
138    1.621914
139    0.263927
Length: 140, dtype: float64"
"0     -1.535842
1     -3.008645
2     -3.587690
3     -4.305278
4     -4.216541
         ...   
135    0.021157
136   -0.934319
137   -0.923354
138   -0.382061
139   -1.204688
Length: 140, dtype: float64"
"0     -1.005239
1     -2.436281
2     -3.499445
3     -3.838038
4     -3.801675
         ...   
135   -0.301675
136   -0.593086
137   -0.234854
138   -0.182333
139   -1.572404
Length: 140, dtype: float64"
"0     -0.732242
1     -2.892110
2     -4.250247
3     -4.443208
4     -3.491005
         ...   
135    0.928561
136    0.966292
137    1.201070
138    1.847435
139    0.799228
Length: 140, dtype: float64"
"0     -0.890121
1     -2.962751
2     -3.933885
3     -4.146722
4     -4.018641
         ...   
135    0.630413
136    0.650711
137    0.730733
138    1.364957
139    0.355475
Length: 140, dtype: float64"
"0     -1.167315
1     -3.805148
2     -4.373628
3     -4.352754
4     -3.278575
         ...   
135    0.735366
136    0.301911
137    0.584934
138    1.173603
139   -0.554189
Length: 140, dtype: float64"
"0     -1.623566
1     -3.399756
2     -3.676455
3     -4.235902
4     -3.928080
         ...   
135   -0.115446
136   -0.681625
137   -0.864679
138   -0.442534
139   -1.509217
Length: 140, dtype: float64"
"0     -0.362239
1     -1.784480
2     -2.508320
3     -3.354448
4     -4.064445
         ...   
135   -1.624499
136   -1.720991
137   -1.110514
138   -0.210702
139   -1.141483
Length: 140, dtype: float64"
"0     -0.904581
1     -3.974634
2     -4.510300
3     -4.673143
4     -3.724621
         ...   
135    0.863440
136    0.840132
137    0.771950
138    1.510185
139    0.283433
Length: 140, dtype: float64"
"0     -2.594905
1     -4.151465
2     -4.643428
3     -4.357692
4     -3.901937
         ...   
135    0.315067
136    0.464751
137    0.455883
138   -0.597225
139   -2.411321
Length: 140, dtype: float64"
"0     -1.342839
1     -3.105556
2     -4.221376
3     -5.058556
4     -4.415357
         ...   
135    1.465741
136    0.720229
137    0.378336
138   -0.220559
139   -2.019710
Length: 140, dtype: float64"
"0      0.322200
1     -2.634568
2     -3.947800
3     -4.523899
4     -4.148792
         ...   
135    0.226615
136    0.162383
137    0.181911
138    1.401357
139   -0.203781
Length: 140, dtype: float64"
"0      1.107449
1     -0.839204
2     -2.753168
3     -3.659659
4     -4.488493
         ...   
135    1.320904
136    1.174241
137   -0.052122
138   -0.160858
139   -0.065665
Length: 140, dtype: float64"
"0     -1.426983
1     -4.148269
2     -4.526609
3     -4.393102
4     -3.352487
         ...   
135    0.870994
136    0.859517
137    0.866200
138    0.725304
139   -2.256678
Length: 140, dtype: float64"
"0      0.858856
1     -1.255056
2     -2.649538
3     -3.626291
4     -4.429612
         ...   
135    2.013809
136    1.918569
137    1.482261
138    0.721869
139    1.144019
Length: 140, dtype: float64"
"0     -0.882089
1     -2.559767
2     -3.441111
3     -3.971835
4     -3.753715
         ...   
135    1.393147
136    1.639077
137    1.339409
138    0.540680
139   -1.000063
Length: 140, dtype: float64"
"0     -2.219609
1     -4.648587
2     -4.747667
3     -4.453076
4     -3.393372
         ...   
135    0.691481
136    0.541727
137    0.988024
138    0.942777
139   -1.470901
Length: 140, dtype: float64"
"0     -1.101135
1     -2.521117
2     -3.160290
3     -3.573307
4     -3.912011
         ...   
135   -0.573697
136   -0.281032
137   -0.895871
138   -1.715962
139   -2.895977
Length: 140, dtype: float64"
"0     -2.014289
1     -3.516334
2     -4.301624
3     -4.468704
4     -3.951272
         ...   
135   -1.241249
136   -1.457418
137   -1.149988
138   -0.569405
139   -1.726833
Length: 140, dtype: float64"
"0      0.786880
1      0.031394
2     -1.655758
3     -2.817662
4     -3.960138
         ...   
135    1.021251
136    0.973827
137    0.114447
138    0.040713
139    0.392220
Length: 140, dtype: float64"
"0      1.753771
1      0.377447
2     -1.531644
3     -2.836151
4     -3.872459
         ...   
135    2.236272
136    1.523002
137   -0.185204
138   -0.662301
139   -0.019418
Length: 140, dtype: float64"
"0      1.051510
1     -1.414384
2     -3.815472
3     -4.636199
4     -4.240546
         ...   
135    1.105061
136    1.252960
137    1.903007
138    2.089015
139    0.099279
Length: 140, dtype: float64"
"0      1.922360
1      0.320326
2     -1.803277
3     -3.016993
4     -4.028803
         ...   
135    1.664030
136    1.866216
137    1.961709
138    1.108448
139    0.840241
Length: 140, dtype: float64"
"0      1.847114
1      0.231475
2     -1.685758
3     -3.007189
4     -3.851037
         ...   
135    1.448185
136    1.320468
137    1.126248
138    0.616547
139    0.766358
Length: 140, dtype: float64"
"0     -0.560057
1     -3.435167
2     -4.173260
3     -4.435078
4     -4.226178
         ...   
135   -0.293022
136   -0.229150
137   -0.477508
138    0.149369
139   -1.342077
Length: 140, dtype: float64"
"0      0.703992
1     -1.609285
2     -3.772120
3     -4.398826
4     -4.980596
         ...   
135   -0.063264
136   -0.034909
137    0.028877
138    0.988057
139    0.527278
Length: 140, dtype: float64"
"0      0.169585
1     -2.495972
2     -4.214951
3     -4.946632
4     -4.428282
         ...   
135    0.249473
136    0.911145
137    0.624668
138   -1.087255
139   -3.795196
Length: 140, dtype: float64"
"0     -1.034307
1     -2.324959
2     -2.921562
3     -3.325385
4     -3.659413
         ...   
135   -0.984247
136   -1.215135
137   -1.166201
138   -0.595697
139   -0.980222
Length: 140, dtype: float64"
"0     -1.667531
1     -3.036063
2     -3.309459
3     -3.921540
4     -3.978762
         ...   
135   -0.267026
136    0.066210
137   -0.329235
138   -1.379090
139   -2.724058
Length: 140, dtype: float64"
"0     -0.028530
1     -2.289492
2     -3.549733
3     -4.014579
4     -4.056989
         ...   
135    0.587181
136    0.870994
137    1.318106
138    0.416291
139   -2.252547
Length: 140, dtype: float64"
"0      2.104368
1      0.340814
2     -2.434759
3     -3.721365
4     -3.996241
         ...   
135    1.055011
136    1.119286
137    1.654177
138    1.443284
139   -1.226975
Length: 140, dtype: float64"
"0      3.206123
1      1.825166
2     -0.926295
3     -2.454381
4     -3.619700
         ...   
135    0.243575
136    0.412066
137    0.282026
138   -0.255233
139    0.149609
Length: 140, dtype: float64"
"0     -2.243544
1     -3.167291
2     -3.346366
3     -3.761687
4     -3.692983
         ...   
135   -0.926435
136   -0.625589
137   -0.283414
138   -0.576446
139   -1.351285
Length: 140, dtype: float64"
"0     -0.380445
1     -2.117886
2     -3.345430
3     -4.625680
4     -4.621504
         ...   
135    0.429783
136    0.393748
137    0.742897
138    0.880920
139   -0.288981
Length: 140, dtype: float64"
"0     -1.166665
1     -2.843215
2     -3.836643
3     -4.100035
4     -3.418220
         ...   
135    1.254756
136    0.937800
137    1.002135
138    1.446767
139    1.303412
Length: 140, dtype: float64"
"0     -0.596227
1     -2.695316
2     -3.830059
3     -4.561253
4     -4.187026
         ...   
135    0.199239
136    0.375723
137    0.686170
138    0.208391
139   -1.898563
Length: 140, dtype: float64"
"0     -0.790792
1     -2.739768
2     -3.725333
3     -4.298950
4     -3.896008
         ...   
135    0.984155
136    1.006880
137    1.040728
138    1.400086
139    1.129590
Length: 140, dtype: float64"
"0     -0.138256
1     -3.075227
2     -4.469323
3     -4.348611
4     -3.979288
         ...   
135    0.688924
136    0.774372
137    0.823935
138    1.117218
139   -1.640485
Length: 140, dtype: float64"
"0      1.107790
1     -2.569991
2     -1.559817
3     -2.261683
4     -1.930483
         ...   
135    0.273563
136    0.521182
137    0.138129
138    1.672357
139    0.474793
Length: 140, dtype: float64"
"0      1.684497
1     -1.022641
2     -2.876641
3     -4.355285
4     -5.192372
         ...   
135    1.444625
136    1.342055
137    1.028183
138    0.416151
139    1.383425
Length: 140, dtype: float64"
"0     -0.804669
1     -2.611874
2     -3.201144
3     -4.182922
4     -4.388050
         ...   
135    0.868504
136   -0.419568
137   -0.826579
138   -0.649733
139   -1.796504
Length: 140, dtype: float64"
"0      0.456999
1     -2.180888
2     -3.484529
3     -3.998711
4     -4.396862
         ...   
135    0.545791
136    0.098055
137   -0.141492
138    0.812149
139    0.059576
Length: 140, dtype: float64"
"0     -1.315274
1     -3.427037
2     -3.470137
3     -3.658457
4     -3.328570
         ...   
135    0.833204
136    0.805240
137    1.024337
138    0.947567
139   -0.547271
Length: 140, dtype: float64"
"0     -0.353136
1     -2.759614
2     -3.962997
3     -4.440623
4     -4.533910
         ...   
135    0.333939
136    0.170350
137    0.016252
138    0.950658
139    0.049003
Length: 140, dtype: float64"
"0      2.045912
1      0.483543
2     -1.536404
3     -2.774460
4     -4.039763
         ...   
135    2.329662
136    2.450811
137    1.772810
138    1.311158
139    1.955748
Length: 140, dtype: float64"
"0     -1.984286
1     -3.285725
2     -3.843551
3     -3.877643
4     -3.576621
         ...   
135    0.863427
136    0.526212
137    0.629891
138    0.967340
139    0.257985
Length: 140, dtype: float64"
"0      0.004070
1     -2.371060
2     -3.421238
3     -4.224597
4     -4.107105
         ...   
135   -1.376289
136   -1.590505
137   -1.053780
138   -0.403784
139   -1.901620
Length: 140, dtype: float64"
"0      0.890080
1     -1.093143
2     -3.120885
3     -4.746068
4     -4.655895
         ...   
135    0.134120
136    0.114940
137    0.577344
138    1.228125
139   -0.842214
Length: 140, dtype: float64"
"0     -0.651725
1     -3.386570
2     -4.044287
3     -4.446820
4     -3.682020
         ...   
135    0.563584
136    0.172937
137    0.526997
138    1.217370
139   -1.663490
Length: 140, dtype: float64"
"0     -0.298882
1     -2.220928
2     -3.245684
3     -3.956186
4     -3.482367
         ...   
135    1.706438
136    1.426283
137    1.237314
138    1.469288
139    0.591585
Length: 140, dtype: float64"
"0     -0.216576
1     -2.416437
2     -4.092581
3     -4.501739
4     -3.506187
         ...   
135    0.912452
136    0.346202
137    0.553109
138    1.088893
139   -0.194769
Length: 140, dtype: float64"
"0     -0.905406
1     -3.160866
2     -4.055624
3     -4.872467
4     -4.394382
         ...   
135    1.015089
136    0.244373
137   -0.068440
138   -0.348619
139   -2.356600
Length: 140, dtype: float64"
"0     -0.112530
1     -2.829725
2     -4.101933
3     -4.289085
4     -3.862052
         ...   
135    1.079113
136    1.073756
137    1.591525
138    1.912418
139   -0.479001
Length: 140, dtype: float64"
"0      0.291849
1     -2.329533
2     -3.567740
3     -3.899626
4     -3.672190
         ...   
135   -0.314607
136   -0.376956
137   -0.060141
138    0.897386
139   -1.199388
Length: 140, dtype: float64"
"0     -1.060127
1     -2.723479
2     -3.083435
3     -3.955569
4     -4.118897
         ...   
135   -1.472368
136   -1.375166
137   -0.917934
138   -0.492686
139   -1.240433
Length: 140, dtype: float64"
"0     -1.639886
1     -4.358058
2     -5.080041
3     -4.775528
4     -3.772711
         ...   
135    0.419229
136    0.787856
137    1.515043
138    1.287489
139   -1.254795
Length: 140, dtype: float64"
"0      0.008054
1     -2.540059
2     -3.596222
3     -4.002416
4     -3.955112
         ...   
135    1.020790
136    0.919811
137    1.366513
138    1.608791
139   -0.912211
Length: 140, dtype: float64"
"0     -1.294008
1     -2.027301
2     -3.552734
3     -4.900347
4     -4.752163
         ...   
135    1.031276
136    0.792664
137    0.756740
138    1.186965
139   -0.378430
Length: 140, dtype: float64"
"0     -1.506158
1     -4.168368
2     -5.110389
3     -5.060774
4     -4.240389
         ...   
135    0.301138
136    0.481684
137    0.983133
138    0.660698
139   -1.894384
Length: 140, dtype: float64"
"0     -1.943371
1     -3.782463
2     -4.483086
3     -4.603141
4     -3.514141
         ...   
135    0.484644
136    0.555450
137    0.513993
138   -0.382691
139   -2.764799
Length: 140, dtype: float64"
"0      0.681804
1     -0.754005
2     -2.412308
3     -4.305473
4     -5.375715
         ...   
135    1.301885
136    0.787855
137    0.597822
138    0.788786
139   -1.099483
Length: 140, dtype: float64"
"0     -2.611346
1     -1.608249
2     -1.745545
3     -4.682503
4     -4.641531
         ...   
135    0.744469
136    0.711920
137   -0.047102
138   -0.228653
139    0.278110
Length: 140, dtype: float64"
"0     -0.776079
1     -2.343897
2     -2.210360
3     -2.978850
4     -3.511951
         ...   
135   -1.276707
136   -2.456221
137   -3.238547
138   -2.458146
139   -2.095715
Length: 140, dtype: float64"
"0      0.480818
1     -1.099008
2     -2.256905
3     -2.952745
4     -3.695187
         ...   
135    2.241775
136    2.359047
137    1.702177
138    1.424769
139    2.097300
Length: 140, dtype: float64"
"0      1.508577
1      1.212097
2     -0.482918
3     -2.020730
4     -3.172913
         ...   
135    2.103233
136    2.111080
137    1.723793
138    0.933104
139    1.277672
Length: 140, dtype: float64"
"0     -1.372501
1     -3.475350
2     -4.371037
3     -4.537477
4     -3.571505
         ...   
135    0.629121
136    0.815166
137    1.168492
138    0.833636
139   -1.235335
Length: 140, dtype: float64"
"0     -2.974898
1     -4.122260
2     -4.187898
3     -4.134376
4     -3.267377
         ...   
135    0.261911
136    0.029338
137   -0.446315
138   -0.311998
139    0.002215
Length: 140, dtype: float64"
"0     -1.151021
1     -3.534876
2     -4.794093
3     -5.056736
4     -4.526423
         ...   
135    0.526354
136    0.687998
137    0.498846
138    0.216381
139    0.390875
Length: 140, dtype: float64"
"0      1.423231
1      1.673123
2      0.351329
3     -1.463255
4     -2.927487
         ...   
135    1.318917
136    1.633258
137    1.492708
138    0.925830
139    1.610096
Length: 140, dtype: float64"
"0      0.174246
1     -1.725356
2     -3.467487
3     -4.526397
4     -4.365165
         ...   
135    0.327440
136    0.700357
137    0.583291
138   -0.376531
139   -2.390720
Length: 140, dtype: float64"
"0      0.530044
1     -2.100879
2     -3.329706
3     -4.214627
4     -3.706061
         ...   
135   -0.786567
136   -1.228188
137   -1.254139
138   -0.533113
139   -2.109293
Length: 140, dtype: float64"
"0      0.011899
1     -0.043893
2     -1.319187
3     -2.985216
4     -3.955611
         ...   
135    1.690662
136    1.487417
137    0.914491
138    0.074458
139    0.660151
Length: 140, dtype: float64"
"0     -0.168596
1     -2.346840
2     -3.294512
3     -4.419904
4     -4.405260
         ...   
135    0.140057
136   -0.404833
137   -0.407752
138    0.077947
139   -1.399609
Length: 140, dtype: float64"
"0      0.406610
1     -2.008400
2     -3.973549
3     -4.361693
4     -3.831500
         ...   
135    1.172675
136    1.278605
137    1.782985
138    1.559462
139   -0.586606
Length: 140, dtype: float64"
"0     -0.394530
1     -3.586584
2     -4.259180
3     -4.404722
4     -3.914197
         ...   
135    1.063091
136    0.168685
137   -0.385344
138    0.476535
139   -0.486468
Length: 140, dtype: float64"
"0      0.395724
1     -0.384671
2     -1.961359
3     -3.042526
4     -3.881478
         ...   
135    1.301927
136    1.276684
137    0.591327
138   -0.048412
139    0.599609
Length: 140, dtype: float64"
"0     -0.757693
1     -2.562021
2     -3.597990
3     -4.316445
4     -4.057520
         ...   
135   -1.114463
136   -0.848845
137   -0.049754
138   -0.071753
139   -1.709785
Length: 140, dtype: float64"
"0      2.564179
1      1.613262
2     -1.095212
3     -2.503290
4     -3.941101
         ...   
135    0.804164
136    1.124791
137    1.505852
138    0.897723
139    0.814719
Length: 140, dtype: float64"
"0     -0.499617
1     -2.471588
2     -3.558207
3     -3.659472
4     -3.828269
         ...   
135    0.233909
136    0.715487
137    0.635698
138   -0.790864
139   -3.050226
Length: 140, dtype: float64"
"0     -0.969664
1     -2.647500
2     -3.245684
3     -3.975309
4     -4.373184
         ...   
135   -0.445970
136   -1.032413
137   -0.941796
138   -0.154943
139   -0.667751
Length: 140, dtype: float64"
"0     -1.052860
1     -3.954418
2     -4.602931
3     -4.497459
4     -3.744105
         ...   
135    1.031156
136    0.917175
137    0.630414
138    1.243633
139   -0.315476
Length: 140, dtype: float64"
"0     -0.304662
1     -2.032233
2     -3.301414
3     -4.005692
4     -3.424957
         ...   
135    1.100081
136    0.854141
137    0.917300
138    1.452422
139    0.379455
Length: 140, dtype: float64"
"0     -0.724519
1     -3.153214
2     -4.184146
3     -4.269935
4     -3.579077
         ...   
135    1.064766
136    1.149777
137    1.371746
138    2.049515
139    1.194698
Length: 140, dtype: float64"
"0     -0.701631
1     -1.603692
2     -2.646427
3     -3.379553
4     -3.593457
         ...   
135   -0.604857
136   -1.154926
137   -1.106194
138   -0.710415
139   -1.489999
Length: 140, dtype: float64"
"0     -2.420618
1     -3.915615
2     -4.565137
3     -4.593540
4     -3.855281
         ...   
135    0.480204
136    0.690841
137    0.071381
138   -0.926687
139   -2.489104
Length: 140, dtype: float64"
"0      0.499466
1     -0.932613
2     -1.892121
3     -2.639432
4     -2.793014
         ...   
135   -2.127232
136   -1.994103
137   -1.936972
138   -2.201610
139   -3.950769
Length: 140, dtype: float64"
"0      1.388949
1      0.440637
2     -1.667182
3     -3.025059
4     -3.799300
         ...   
135    1.249096
136    1.141012
137    0.873242
138    0.179906
139    0.131992
Length: 140, dtype: float64"
"0     -1.004439
1     -3.741115
2     -4.223447
3     -4.602818
4     -4.194766
         ...   
135    0.243957
136    0.196090
137    0.130656
138    0.749258
139   -1.831919
Length: 140, dtype: float64"
"0     -2.273653
1     -3.947831
2     -4.334211
3     -4.476364
4     -3.540598
         ...   
135   -0.274088
136   -1.009634
137   -1.152597
138   -0.429782
139   -1.707176
Length: 140, dtype: float64"
"0     -1.233899
1     -1.144309
2     -2.549433
3     -3.406104
4     -3.703454
         ...   
135    0.768571
136    0.377819
137   -0.059017
138   -0.451935
139   -0.058089
Length: 140, dtype: float64"
"0     -0.160329
1     -2.750066
2     -4.259450
3     -4.443210
4     -3.948841
         ...   
135    1.089411
136    1.006067
137    1.318861
138    1.702950
139   -0.588909
Length: 140, dtype: float64"
"0     -0.755363
1     -1.650206
2     -2.703965
3     -3.556343
4     -4.286500
         ...   
135   -1.771706
136   -1.519237
137   -1.060773
138   -1.202212
139   -2.177297
Length: 140, dtype: float64"
"0     -1.406870
1     -1.156946
2     -2.222405
3     -4.129520
